country_code,year,GDP_growth_pct,country_name,GDP_per_capita_growth_pct,Inflation_CPI_pct,Exports_pct_GDP,Current_Account_pct_GDP,Govt_Expenditure_pct_GDP,External_Debt_pct_GNI,Energy_Use_per_capita,Fuel_Exports_pct_merchandise,Fuel_Imports_pct_merchandise,Official_Exchange_Rate_per_USD
NGA,2022,4.31882949523192,Nigeria,2.15831410306673,18.8471877843274,,0.157446238586316,,22.1867351582616,333.698006196423,90.7270761068365,39.5616830551829,425.979158066857
NGA,2023,3.32684556421316,Nigeria,1.18123657085347,24.659550203114,,1.31788745937756,,29.036832236491,319.900429211784,91.6092141524306,33.4212725275035,645.194067883201
NGA,2024,4.06236408888319,Nigeria,1.91718752367555,33.2420966545406,,6.82436415121879,,60.0447244122839,,88.6153186443478,37.9573777611274,1478.96519740023
NGA,2025,,Nigeria,,,,,,,,,,
SAU,2015,4.65512316652699,Saudi Arabia,-0.634810334471936,1.22269318552328,31.4401316153804,-7.93818281494483,30.4187125812982,,7786.91651664863,78.4307733758804,0.699385840163556,3.75
SAU,2016,1.70404739202878,Saudi Arabia,-2.03439520588341,2.05347076823965,29.1430897114591,-3.91268584311643,26.940531690074,,7521.58911581712,77.5498175972453,1.24627700192479,3.75
SAU,2017,1.18210705878283,Saudi Arabia,1.10646877226159,-0.834845735027162,32.3625378991189,1.2254608961689,25.9809738148926,,7707.05632967392,79.8468152028451,2.251505422122,3.75
SAU,2018,3.2269508901591,Saudi Arabia,5.89707730206987,2.46594308994843,35.5209831625769,7.89890750977747,26.7955295916704,,7650.76338796016,80.9954096508223,3.0498762818163,3.75
SAU,2019,1.65158925617395,Saudi Arabia,2.09953683085793,-1.19298644533328,32.159204977113,3.64484004485363,26.7097064575879,,7669.39905417665,80.0531128894226,2.82132536769233,3.75
SAU,2020,-3.80478901996312,Saudi Arabia,-8.3434729070232,3.37234961012303,23.8098115262185,-4.51692116727614,31.9689061537757,,7172.00803547452,72.5938015741335,3.08774435181121,3.75
